"type","name","res_id","src","value "
"field","account.account.type,name",0,"Acc. Type Name","Acc. Tipus Nom"
"model","account.account.type,name","account.account_type_receivable","Receivable","A cobrar"
"model","account.account.type,name","account.account_type_payable","Payable","A pagar"
"model","account.account.type,name","account.account_type_view","View","Vista"
"model","account.account.type,name","account.account_type_income","Income","Ingrés"
"model","account.account.type,name","account.account_type_expense","Expense","Gasto"
"model","account.account.type,name","account.account_type_tax","Tax","Impost"
"model","account.account.type,name","account.account_type_cash","Cash","Caixa/Bancs"
"model","account.account.type,name","account.account_type_asset","Asset","Actiu"
"model","account.account.type,name","account.account_type_equity","Equity","Capital"
"model","account.account.type,name","account.account_type_closed","Closed",
"field","account.account.type,code_from",0,"Code From","Codi de"
"help","account.account.type,code_from",0,"Gives the range of account code available for this type of account. These fields are given for information and are not used in any constraint.",
"field","account.account.type,sequence",0,"Sequence","Seqüència"
"help","account.account.type,sequence",0,"Gives the sequence order when displaying a list of account types.",
"field","account.account.type,close_method",0,"Deferral Method","Mètode de gestió"
"field","account.account.type,partner_account",0,"Partner account","Compte Intervinent"
"field","account.account.type,code_to",0,"Code To","Codi a"
"help","account.account.type,code_to",0,"Gives the range of account code available for this type of account. These fields are just given for information and are not used in any constraint.",
"field","account.analytic.account,code",0,"Account code","Codi de la Compte"
"field","account.analytic.account,quantity_max",0,"Maximal quantity","Quantitat Màxima"
"field","account.analytic.account,contact_id",0,"Contact","Contacte"
"field","account.analytic.account,company_currency_id",0,"Currency",
"field","account.analytic.account,date",0,"Date End","Data fin"
"field","account.analytic.account,partner_id",0,"Associated partner","Intervinent associat"
"field","account.analytic.account,user_id",0,"Account Manager",
"field","account.analytic.account,date_start",0,"Date Start","Data Inici"
"field","account.analytic.account,company_id",0,"Company",
"field","account.analytic.account,parent_id",0,"Parent analytic account","Compte de Cost Relacionada"
"field","account.analytic.account,state",0,"State","Estat"
"field","account.analytic.account,complete_name",0,"Account Name","Nom Compte"
"field","account.analytic.account,debit",0,"Debit","Balanç"
"field","account.analytic.account,type",0,"Account type","Tipus"
"field","account.analytic.account,description",0,"Description","Descripció"
"field","account.analytic.account,child_ids",0,"Childs Accounts","Comptes Filles"
"field","account.analytic.account,active",0,"Active","Actiu"
"field","account.analytic.account,name",0,"Account name","Nom Compte"
"field","account.analytic.account,credit",0,"Credit","Balanç"
"field","account.analytic.account,line_ids",0,"Analytic entries","Entrades analítiques"
"field","account.analytic.account,balance",0,"Balance","Balanç"
"field","account.analytic.account,quantity",0,"Quantity","Quantitat"
"field","account.analytic.budget.post,sens",0,"Direction",
"field","account.analytic.budget.post,code",0,"Code",
"field","account.analytic.budget.post,dotation_ids",0,"Expenses",
"field","account.analytic.budget.post,name",0,"Name","Nom"
"field","account.analytic.budget.post,account_ids",0,"Accounts",
"field","account.analytic.budget.post.dotation,post_id",0,"Item",
"field","account.analytic.budget.post.dotation,amount",0,"Amount",
"field","account.analytic.budget.post.dotation,period_id",0,"Period",
"field","account.analytic.budget.post.dotation,name",0,"Name","Nom"
"field","account.analytic.budget.post.dotation,quantity",0,"Quantity",
"field","account.analytic.journal,code",0,"Journal code","Codi de Diari"
"field","account.analytic.journal,name",0,"Journal name","Nom del Diari"
"field","account.analytic.journal,active",0,"Active","Actiu"
"field","account.analytic.journal,line_ids",0,"Lines","Línies"
"field","account.analytic.journal,type",0,"Type","Tipus"
"help","account.analytic.journal,type",0,"Gives the type of the analytic journal. When a document (eg: an invoice) needs to create analytic entries, Tiny ERP will look for a matching journal of the same type.",
"field","account.analytic.journal,company_id",0,"Company",
"field","account.analytic.line,code",0,"Code","Codi"
"field","account.analytic.line,user_id",0,"User","Usuari"
"field","account.analytic.line,name",0,"Description","Descripció"
"field","account.analytic.line,general_account_id",0,"General account","Comptabilitat General"
"field","account.analytic.line,product_uom_id",0,"UoM","Unitat de Mesura"
"field","account.analytic.line,journal_id",0,"Analytic journal","Diari analític"
"field","account.analytic.line,account_id",0,"Analytic Account","Assentament analític"
"field","account.analytic.line,amount",0,"Amount","Import"
"field","account.analytic.line,unit_amount",0,"Quantity","Quantitat"
"field","account.analytic.line,date",0,"Date","Data"
"field","account.analytic.line,ref",0,"Ref.",
"field","account.analytic.line,move_id",0,"General entry","Entrada General"
"field","account.analytic.line,product_id",0,"Product","Producte "
"field","account.bank.statement,name",0,"Name","Nom"
"field","account.bank.statement,state",0,"State","Estat"
"field","account.bank.statement,balance_end",0,"Balance","Balanç"
"field","account.bank.statement,balance_start",0,"Starting Balance","Balanç Inicial"
"field","account.bank.statement,journal_id",0,"Journal","Diari"
"field","account.bank.statement,currency",0,"Currency","Moneda"
"field","account.bank.statement,move_line_ids",0,"Entry lines","Entrada de Línies"
"field","account.bank.statement,period_id",0,"Period","Període"
"field","account.bank.statement,date",0,"Date","Data"
"field","account.bank.statement,line_ids",0,"Statement lines","Línies de assentament"
"field","account.bank.statement,balance_end_real",0,"Ending Balance","Saldo final (real)"
"field","account.bank.statement.line,reconcile_id",0,"Reconcile",
"field","account.bank.statement.line,note",0,"Notes",
"field","account.bank.statement.line,ref",0,"Ref.",
"field","account.bank.statement.line,name",0,"Name","Nom"
"field","account.bank.statement.line,type",0,"Type","Tipus"
"field","account.bank.statement.line,statement_id",0,"Statement","Assentament"
"field","account.bank.statement.line,reconcile_amount",0,"Amount reconciled",
"field","account.bank.statement.line,move_ids",0,"Moves",
"field","account.bank.statement.line,amount",0,"Amount","Import"
"field","account.bank.statement.line,date",0,"Date","Data"
"field","account.bank.statement.line,partner_id",0,"Partner","Intervinent"
"field","account.bank.statement.line,account_id",0,"Account","Compte"
"field","account.bank.statement.reconcile,total_currency",0,"Currency",
"field","account.bank.statement.reconcile,total_amount",0,"Payment amount",
"field","account.bank.statement.reconcile,total_entry",0,"Total entries",
"field","account.bank.statement.reconcile,statement_line",0,"Bank Statement Line",
"field","account.bank.statement.reconcile,total_new",0,"Total write-off",
"field","account.bank.statement.reconcile,line_new_ids",0,"Write-Off",
"field","account.bank.statement.reconcile,total_balance",0,"Balance",
"field","account.bank.statement.reconcile,total_second_currency",0,"Currency",
"help","account.bank.statement.reconcile,total_second_currency",0,"The currency of the journal",
"field","account.bank.statement.reconcile,line_ids",0,"Entries",
"field","account.bank.statement.reconcile,total_second_amount",0,"Payment amount",
"help","account.bank.statement.reconcile,total_second_amount",0,"The amount in the currency of the journal",
"field","account.bank.statement.reconcile,partner_id",0,"Partner","Intervinent"
"field","account.bank.statement.reconcile,name",0,"Date",
"field","account.bank.statement.reconcile.line,line_id",0,"Reconcile",
"field","account.bank.statement.reconcile.line,amount",0,"Amount",
"field","account.bank.statement.reconcile.line,name",0,"Description","Descripció"
"field","account.bank.statement.reconcile.line,account_id",0,"Account",
"field","account.budget.post,code",0,"Code","Codi"
"field","account.budget.post,dotation_ids",0,"Expenses","Despeses"
"field","account.budget.post,name",0,"Name","Nom "
"field","account.budget.post,sens",0,"Direction","Adreça"
"field","account.budget.post,company_id",0,"Company",
"field","account.budget.post,account_ids",0,"Accounts","Comptes"
"field","account.budget.post.dotation,post_id",0,"Item","Item"
"field","account.budget.post.dotation,amount",0,"Amount","Import"
"field","account.budget.post.dotation,period_id",0,"Period","Període"
"field","account.budget.post.dotation,name",0,"Name","Nom"
"field","account.budget.post.dotation,quantity",0,"Quantity","Quantitat"
"field","account.financing,percentage",0,"Percentatge",
"field","account.financing,code",0,"Codi",
"field","account.financing,name",0,"Descripció",
"field","account.fiscalyear,date_stop",0,"End date","Data Final"
"field","account.fiscalyear,code",0,"Code","Codi"
"field","account.fiscalyear,name",0,"Fiscal Year","any Fiscal"
"field","account.fiscalyear,date_start",0,"Start date","Data Inici"
"field","account.fiscalyear,state",0,"State","Estat"
"field","account.fiscalyear,period_ids",0,"Periods","Períodes"
"field","account.fiscalyear,company_id",0,"Company","Companyia"
"field","account.invoice,origin",0,"Origin","Origen"
"field","account.invoice,comment",0,"Additionnal Information","Informació Addicional"
"field","account.invoice,sequence_id",0,"Numerador de Factures",
"help","account.invoice,sequence_id",0,"Numerador de factures d'aquesta factura",
"field","account.invoice,date_due",0,"Due Date","Data Venciment"
"field","account.invoice,check_total",0,"Total",
"field","account.invoice,account_id",0,"Dest Account","Compte Desti"
"field","account.invoice,reference",0,"Invoice Reference","Referència Factura"
"field","account.invoice,payment_term",0,"Payment Term","Formes de Pagament"
"field","account.invoice,reconciled",0,"Reconciled","Conciliat"
"field","account.invoice,number",0,"Invoice Number","Numero Factura"
"field","account.invoice,company_id",0,"Company",
"field","account.invoice,currency_id",0,"Currency","Moneda"
"field","account.invoice,address_invoice_id",0,"Invoice Address","Adreça Factura"
"field","account.invoice,receivable_ids",0,"Efectes",
"field","account.invoice,period_id",0,"Force Period","Forçar període"
"help","account.invoice,period_id",0,"Keep empty to use the period of the validation date.",
"field","account.invoice,partner_id",0,"Partner","Intervinent"
"field","account.invoice,move_id",0,"Invoice Movement","Assentament"
"field","account.invoice,amount_total",0,"Total",
"field","account.invoice,date_invoice",0,"Date Invoiced","Data facturació"
"field","account.invoice,amount_untaxed",0,"Untaxed","Quantitats sense Impostos"
"field","account.invoice,name",0,"Description","Factura"
"field","account.invoice,date_supplier",0,"Data del proveïdor",
"field","account.invoice,tax_line",0,"Tax Lines","Línies Impostos"
"field","account.invoice,reference_type",0,"Reference Type",
"field","account.invoice,journal_id",0,"Journal","Diari"
"field","account.invoice,amount_tax",0,"Tax","Quantitat Impostos"
"field","account.invoice,state",0,"State","Estat"
"field","account.invoice,address_contact_id",0,"Contact Address","Adreça Contacte"
"field","account.invoice,type",0,"Type","Tipus"
"field","account.invoice,invoice_line",0,"Invoice Lines","Línies factura"
"field","account.invoice.line,uos_id",0,"Unit","Unitat de Venda"
"field","account.invoice.line,name",0,"Description","Descripció"
"field","account.invoice.line,invoice_id",0,"Invoice Ref","Referència Factura"
"field","account.invoice.line,price_unit",0,"Unit Price","Preu Unitari"
"field","account.invoice.line,price_subtotal",0,"Subtotal","Subtotal"
"field","account.invoice.line,account_id",0,"Source Account","Compte Font"
"field","account.invoice.line,invoice_line_tax_id",0,"Taxes","Impostos"
"field","account.invoice.line,note",0,"Notes","Notes"
"field","account.invoice.line,discount",0,"Discount (%)","Descompte (%)"
"field","account.invoice.line,account_analytic_id",0,"Analytic Account","Compta analític"
"field","account.invoice.line,quantity",0,"Quantity","Quantitat"
"field","account.invoice.line,product_id",0,"Product","Producte "
"field","account.invoice.tax,tax_amount",0,"Tax Code Amount","Import del codi de impost"
"field","account.invoice.tax,name",0,"Tax Description","Descripció Impost"
"field","account.invoice.tax,sequence",0,"Sequence","Seqüència"
"field","account.invoice.tax,invoice_id",0,"Invoice Line","Línia Factura"
"field","account.invoice.tax,manual",0,"Manual","Manual"
"field","account.invoice.tax,base_amount",0,"Base Code Amount","Import codi base"
"field","account.invoice.tax,base_code_id",0,"Base Code","Codi base"
"field","account.invoice.tax,tax_code_id",0,"Tax Code","Codi de Impost"
"field","account.invoice.tax,amount",0,"Amount","Import"
"field","account.invoice.tax,base",0,"Base","Base"
"field","account.invoice.tax,account_id",0,"Tax Account","Compte Impost"
"field","account.journal,default_debit_account_id",0,"Default Debit Account","Compte Dèbit per Defecte"
"field","account.journal,groups_id",0,"Groups","Grups"
"field","account.journal,code",0,"Code","Codi"
"field","account.journal,view_id",0,"View","Vista"
"help","account.journal,view_id",0,"Gives the view used when writing or browsing entries in this journal. The view tell Tiny ERP which fields should be visible, required or readonly and in which order. You can create your own view for a faster encoding in each journal.",
"field","account.journal,type_control_ids",0,"Type Controls","Tipus de controles"
"field","account.journal,currency",0,"Currency",
"help","account.journal,currency",0,"The currency used to enter statement",
"field","account.journal,sequence_id",0,"Entry Sequence","Seqüència Moviment"
"help","account.journal,sequence_id",0,"The sequence gives the display order for a list of journals",
"field","account.journal,account_control_ids",0,"Account",
"field","account.journal,active",0,"Active","Actiu"
"field","account.journal,update_posted",0,"Allow Cancelling Entries","Permetre cancel·lacions"
"field","account.journal,user_id",0,"User","Usuari"
"help","account.journal,user_id",0,"The responsible user of this journal",
"field","account.journal,name",0,"Journal Name","Nom del Diari"
"model","account.journal,name","account.sales_journal","Sales Journal",
"model","account.journal,name","account.expenses_journal","Expenses Journal",
"model","account.journal,name","account.bank_journal","Bank Journal",
"model","account.journal,name","account.stock_journal","Stock Journal",
"model","account.journal,name",5,"Apertura de ejercicio",
"model","account.journal,name",6,"Cierre de ejercicio",
"model","account.journal,name",7,"Diario de cobros",
"model","account.journal,name",8,"Diario de compras",
"model","account.journal,name",9,"Diario de impagados",
"model","account.journal,name",10,"Diario insolvencias",
"model","account.journal,name",11,"Diario de pagos",
"model","account.journal,name",12,"Diario de ventas",
"model","account.journal,name",13,"Apertura de ejercicio",
"model","account.journal,name",14,"Cierre de ejercicio",
"model","account.journal,name",15,"Diario de cobros",
"model","account.journal,name",16,"Diario de compras",
"model","account.journal,name",17,"Diario impagados",
"model","account.journal,name",18,"Diario de insolvencias",
"model","account.journal,name",19,"Diario de pagos",
"model","account.journal,name",20,"Diario de ventas",
"model","account.journal,name",21,"Apertura de ejercicio",
"model","account.journal,name",22,"Cierre de ejercicio",
"model","account.journal,name",23,"Diario de cobros",
"model","account.journal,name",24,"Diario de compras",
"model","account.journal,name",25,"Diario impagados",
"model","account.journal,name",26,"Diario de pagos",
"model","account.journal,name",27,"Diario de ventas",
"model","account.journal,name",28,"Apertura de ejercicio",
"model","account.journal,name",29,"Cierre de ejercicio",
"model","account.journal,name",30,"Diario de cobros",
"model","account.journal,name",31,"Diario de compras",
"model","account.journal,name",32,"Diario impagados",
"model","account.journal,name",33,"Diario de insolvencias",
"model","account.journal,name",34,"Diario de pagos",
"model","account.journal,name",35,"Diario de ventas",
"field","account.journal,centralisation",0,"Centralised counterpart",
"help","account.journal,centralisation",0,"Check this box if you want that each entry doesn't create a counterpart but share the same counterpart for each entry of this journal.",
"field","account.journal,company_id",0,"Company",
"field","account.journal,type",0,"Type","Tipus"
"field","account.journal,default_credit_account_id",0,"Default Credit Account","Compte Crèdit per Defecte"
"field","account.journal.column,name",0,"Column Name","Nom Columna"
"field","account.journal.column,sequence",0,"Sequence","Seqüència"
"field","account.journal.column,view_id",0,"Journal View","Vista Diari"
"field","account.journal.column,required",0,"Required","Obligat"
"field","account.journal.column,field",0,"Field Name","Nom Campo"
"field","account.journal.column,readonly",0,"Readonly","Solo Lectura"
"field","account.journal.period,company_id",0,"Empresa",
"field","account.journal.period,state",0,"State","Estat"
"field","account.journal.period,period_id",0,"Period","Període"
"field","account.journal.period,name",0,"Journal-Period Name","Nom Diari-Període"
"field","account.journal.period,active",0,"Active","Actiu"
"field","account.journal.period,journal_id",0,"Journal","Diari"
"field","account.journal.period,icon",0,"Icon","Icona"
"field","account.journal.view,columns_id",0,"Columns","Columnes"
"field","account.journal.view,name",0,"Journal View","Vista Diari"
"field","account.model,lines_id",0,"Model Entries","Model Transaccions"
"field","account.model,ref",0,"Ref","Ref"
"field","account.model,name",0,"Model Name","Nom Moviment"
"help","account.model,name",0,"This is a model for recurring accounting entries",
"field","account.model,journal_id",0,"Journal","Diari"
"field","account.model.line,model_id",0,"Model","Model"
"field","account.model.line,name",0,"Name","Nom"
"field","account.model.line,sequence",0,"Sequence","Seqüència"
"help","account.model.line,sequence",0,"The sequence field is used to order the resources from the lowest sequences to the higher ones",
"field","account.model.line,partner_id",0,"Partner Ref.","Referència Intervinent"
"field","account.model.line,account_id",0,"Account","Compte"
"field","account.model.line,currency_id",0,"Currency","Moneda"
"field","account.model.line,credit",0,"Credit","Haver"
"field","account.model.line,date_maturity",0,"Maturity date","Data de Venciment"
"help","account.model.line,date_maturity",0,"The maturity date of the generated entries for this model. You can chosse between the date of the creation action or the the date of the creation of the entries plus the partner payment terms.",
"field","account.model.line,debit",0,"Debit","Deure"
"field","account.model.line,date",0,"Current Date","Data Actual"
"help","account.model.line,date",0,"The date of the generated entries",
"field","account.model.line,amount_currency",0,"Amount Currency","Quantitat Moneda"
"help","account.model.line,amount_currency",0,"The amount expressed in an optionnal other currency.",
"field","account.model.line,ref",0,"Ref.","Ref."
"field","account.model.line,quantity",0,"Quantity","Quantitat"
"help","account.model.line,quantity",0,"The optionnal quantity on entries",
"field","account.move,debit",0,"Debit",
"field","account.move,line_id",0,"Entries","Entrades"
"field","account.move,state",0,"State","Estat "
"field","account.move,period_id",0,"Period","Període"
"field","account.move,name",0,"Entry Name","Assentament"
"field","account.move,credit",0,"Credit",
"field","account.move,balance",0,"Saldo",
"field","account.move,ref",0,"Ref","Ref."
"field","account.move,journal_id",0,"Journal","Diari"
"field","account.move,company_id",0,"Empresa",
"field","account.move.line,analytic_lines",0,"Analytic lines","Línies analítiques"
"field","account.move.line,statement_id",0,"Statement","Entrada manual"
"help","account.move.line,statement_id",0,"The bank statement used for bank reconciliation",
"field","account.move.line,account_id",0,"Account","Compte"
"field","account.move.line,currency_id",0,"Currency","Moneda"
"help","account.move.line,currency_id",0,"The optionnal other currency if it is a multi-currency entry.",
"field","account.move.line,date",0,"Effective date","Data efectiva"
"field","account.move.line,date_maturity",0,"Maturity date","Data Venciment"
"help","account.move.line,date_maturity",0,"This field is used for payable and receivable entries. You can put the limit date for the payment of this entry line.",
"field","account.move.line,period_id",0,"Period","Període"
"field","account.move.line,amount_to_pay",0,"Amount to pay",
"field","account.move.line,amount_currency",0,"Amount Currency","Quantitat Moneda"
"help","account.move.line,amount_currency",0,"The amount expressed in an optionnal other currency if it is a multi-currency entry.",
"field","account.move.line,active",0,"Active","Actiu"
"field","account.move.line,partner_id",0,"Partner Ref.","Referència Intervinent"
"field","account.move.line,move_id",0,"Move","Assentament"
"help","account.move.line,move_id",0,"The move of this entry line.",
"field","account.move.line,blocked",0,"Litigation","Conflicte"
"help","account.move.line,blocked",0,"You can check this box to mark the entry line as a litigation with the associated partner",
"field","account.move.line,reconcile_id",0,"Reconcile","Conciliar"
"field","account.move.line,tax_amount",0,"Tax/Base Amount","Import base del impost"
"field","account.move.line,name",0,"Name","Nom "
"field","account.move.line,centralisation",0,"Centralisation","Centralització"
"field","account.move.line,journal_id",0,"Journal","Diari"
"field","account.move.line,tax_code_id",0,"Tax Account","Compte Impost"
"field","account.move.line,credit",0,"Credit","Haver"
"field","account.move.line,state",0,"State","Estat"
"field","account.move.line,debit",0,"Debit","Deure"
"field","account.move.line,date_created",0,"Creation date","Data Creació"
"field","account.move.line,balance",0,"Balance","Balanç"
"field","account.move.line,ref",0,"Ref.","Ref."
"field","account.move.line,quantity",0,"Quantity","Quantitat"
"help","account.move.line,quantity",0,"The optionnal quantity expressed by this line, eg: number of product sold. The quantity is not a legal requirement but is very usefull for some reports.",
"field","account.move.reconcile,line_id",0,"Entry lines","Línies Moviment"
"field","account.move.reconcile,create_date",0,"Creation date",
"field","account.move.reconcile,type",0,"Type","Tipus "
"field","account.move.reconcile,name",0,"Name","Nom "
"field","account.payment.term,active",0,"Active","Actiu"
"field","account.payment.term,note",0,"Description","Descripció"
"model","account.payment.term,note",14,12,
"model","account.payment.term,note",13,11,
"model","account.payment.term,note",6,4,
"model","account.payment.term,note",10,8,
"model","account.payment.term,note",15,13,
"model","account.payment.term,note",20,18,
"model","account.payment.term,note",21,19,
"model","account.payment.term,note",11,9,
"model","account.payment.term,note",12,10,
"model","account.payment.term,note",22,20,
"model","account.payment.term,note",23,21,
"model","account.payment.term,note",30,29,
"model","account.payment.term,note",16,14,
"model","account.payment.term,note",17,15,
"model","account.payment.term,note",26,24,
"model","account.payment.term,note",27,25,
"model","account.payment.term,note",18,16,
"model","account.payment.term,note",19,17,
"model","account.payment.term,note",24,22,
"model","account.payment.term,note",25,23,
"model","account.payment.term,note",3,1,
"model","account.payment.term,note",32,31,
"model","account.payment.term,note",7,5,
"model","account.payment.term,note",31,30,
"model","account.payment.term,note",4,2,
"model","account.payment.term,note",8,6,
"model","account.payment.term,note",28,26,
"model","account.payment.term,note",29,27,
"model","account.payment.term,note",5,3,
"model","account.payment.term,note",9,7,
"model","account.payment.term,note",2,28,
"model","account.payment.term,note","account.account_payment_term","False",
"field","account.payment.term,type",0,"Tipus",
"field","account.payment.term,name",0,"Payment Term","Formes de Pagament"
"model","account.payment.term,name",14,"10 dias",
"model","account.payment.term,name",13,"10 dias, reposicion",
"model","account.payment.term,name",6,"120 dias ",
"model","account.payment.term,name",10,"120 dias, reposicion",
"model","account.payment.term,name",15,"12 dias, reposicion",
"model","account.payment.term,name",20,"150,dias",
"model","account.payment.term,name",21,"150 dias,reposicion",
"model","account.payment.term,name",11,"15 dias",
"model","account.payment.term,name",12,"15 dias, reposicion",
"model","account.payment.term,name",22,"180 dias",
"model","account.payment.term,name",23,"180 dias,reposicion",
"model","account.payment.term,name",30,"1 dia, reposicion",
"model","account.payment.term,name",16,"20 dias",
"model","account.payment.term,name",17,"20 dias,reposicion",
"model","account.payment.term,name",26,"24 dias",
"model","account.payment.term,name",27,"24 dias,reposicion",
"model","account.payment.term,name",18,"25 dias",
"model","account.payment.term,name",19,"25 dias,reposicion",
"model","account.payment.term,name",24,"26 dias",
"model","account.payment.term,name",25,"26 dias,reposicion",
"model","account.payment.term,name",3,"30 dias",
"model","account.payment.term,name",32,"30 dias, 6o dias",
"model","account.payment.term,name",7,"30 dias, reposicion",
"model","account.payment.term,name",31,"3 dias,reposicion",
"model","account.payment.term,name",4,"60 dias",
"model","account.payment.term,name",8,"60 dias, reposicion",
"model","account.payment.term,name",28,"7 dias",
"model","account.payment.term,name",29,"7 dias, reposicion",
"model","account.payment.term,name",5,"90 dias",
"model","account.payment.term,name",9,"90 dias, reposicion",
"model","account.payment.term,name",2,"Contado",
"model","account.payment.term,name","account.account_payment_term","Default Payment Term","Terme de Pagament per Defecte"
"field","account.payment.term,line_ids",0,"Terms","Formes"
"field","account.payment.term.line,payment_id",0,"Payment Term","Forma de Pagament"
"field","account.payment.term.line,name",0,"Line Name","Nom Línia"
"field","account.payment.term.line,value_amount",0,"Value Amount","Valor Quantitat"
"field","account.payment.term.line,sequence",0,"Sequence","Seqüència"
"help","account.payment.term.line,sequence",0,"The sequence field is used to order the payment term lines from the lowest sequences to the higher ones",
"field","account.payment.term.line,condition",0,"Condition","Condició"
"help","account.payment.term.line,condition",0,"The payment delay condition id a number of days expressed in 2 ways: net days or end of the month. The 'net days' condition implies that the paiment arrive after 'Number of Days' calendar days. The 'end of the month' condition requires that the paiement arrives before the end of the month that is that is after 'Number of Days' calendar days.",
"field","account.payment.term.line,days",0,"Numero de dies/mesos","Numero de Dies"
"field","account.payment.term.line,value",0,"Value","Valor"
"field","account.payment.term.type,code",0,"Codi",
"field","account.payment.term.type,name",0,"Nom",
"field","account.period,fiscalyear_id",0,"Fiscal Year","any Fiscal"
"field","account.period,code",0,"Code","Codi"
"field","account.period,name",0,"Period Name","Nom Període"
"field","account.period,state",0,"State","Estat"
"field","account.period,date_start",0,"Start of period","Inici període"
"field","account.period,date_stop",0,"End of period","Final de Període"
"field","account.period,company_id",0,"Company",
"field","account.receivable,ccc3",0,"Control",
"field","account.receivable,ccc2",0,"Oficina",
"field","account.receivable,ccc1",0,"Banc",
"field","account.receivable,xec",0,"Xec",
"field","account.receivable,remittance_id",0,"Remesa",
"field","account.receivable,expenses",0,"Despeses",
"field","account.receivable,currency_id",0,"Currency",
"field","account.receivable,address_invoice_id",0,"Adreça de pagament",
"field","account.receivable,date_maturity",0,"Venciment",
"field","account.receivable,type",0,"Tipus",
"field","account.receivable,partner_id",0,"Intervinent",
"field","account.receivable,date_risk",0,"Venciment del risc",
"field","account.receivable,company_id",0,"Empresa",
"field","account.receivable,note",0,"Nota",
"field","account.receivable,state",0,"Estat",
"field","account.receivable,ref",0,"Referencia",
"field","account.receivable,account_id",0,"Compte Comptable",
"field","account.receivable,date",0,"Data",
"field","account.receivable,amount_original",0,"Import Original",
"field","account.receivable,move_id",0,"Assentament",
"field","account.receivable,name",0,"Efecte",
"field","account.receivable,invoice_id",0,"Factura",
"field","account.receivable,bank_id",0,"Banc de pagament",
"field","account.receivable,ccc4",0,"Compte",
"field","account.receivable,unpaid",0,"Impagat",
"field","account.receivable,amount",0,"Import",
"field","account.receivable,morositat",0,"Morositat",
"field","account.receivable.channel,code",0,"Compte Vista",
"field","account.receivable.channel,name",0,"Descripcio",
"field","account.receivable.channel,norma_58_id",0,"Norma 58",
"field","account.receivable.channel,cash_account_id",0,"Compte Caixa",
"field","account.receivable.channel,days",0,"Dies de risc",
"field","account.receivable.channel,company_id",0,"Empresa",
"field","account.receivable.channel,supplier_account_id",0,"Compte Proveidor",
"field","account.receivable.channel,risk",0,"Risc Total",
"field","account.receivable.norma58,nom_pre",0,"Nom Presentador",
"field","account.receivable.norma58,name",0,"Descripcio",
"field","account.receivable.norma58,ident2",0,"Codi Identificació 2",
"field","account.receivable.norma58,ordenant",0,"NIF Ordenant",
"field","account.receivable.norma58,bank_acc",0,"Compte",
"help","account.receivable.norma58,bank_acc",0,"Format xxxx.xxxx.xx.xxxxxxxxxx",
"field","account.receivable.norma58,suf_pre",0,"Sufix Presentador",
"field","account.receivable.norma58,ofi_rec",0,"Oficina receptora.",
"field","account.receivable.norma58,nom_ord",0,"Nom Ordenant",
"field","account.receivable.norma58,suf_ord",0,"Sufix Ordenant",
"field","account.receivable.norma58,presentador",0,"NIF Presentador",
"field","account.receivable.norma58,ent_rec",0,"Entitat receptora.",
"field","account.receivable.norma58,cod_ine",0,"Codi INE",
"field","account.receivable.norma58,ident1",0,"Codi Identificació 1",
"field","account.receivable.remittance,name",0,"Descripcio",
"field","account.receivable.remittance,state",0,"Estat",
"field","account.receivable.remittance,company_id",0,"Empresa",
"field","account.receivable.remittance,note",0,"Nota",
"field","account.receivable.remittance,channel_id",0,"Banc",
"field","account.receivable.remittance,amount",0,"Import",
"field","account.receivable.remittance,receivable_ids",0,"Efectes",
"field","account.receivable.remittance,date",0,"Data",
"field","account.receivable.remittance,num_receivables",0,"Numero efectes",
"field","account.receivable.remittance,type",0,"Tipus",
"field","account.receivable.remittance,move_id",0,"Assentament",
"field","account.subscription,model_id",0,"Model","Model"
"field","account.subscription,period_nbr",0,"Period","Període"
"field","account.subscription,lines_id",0,"Subscription Lines","Línies de Subscripció"
"field","account.subscription,name",0,"Name","Nom"
"field","account.subscription,date_start",0,"Starting date","Data Inici"
"field","account.subscription,period_total",0,"Number of period","Numero de període"
"field","account.subscription,state",0,"State","Estat"
"field","account.subscription,period_type",0,"Period Type","Tipus Període"
"field","account.subscription,ref",0,"Ref.","Ref."
"field","account.subscription.line,date",0,"Date","Data"
"field","account.subscription.line,subscription_id",0,"Subscription","Subscripció"
"field","account.subscription.line,move_id",0,"Entry","Moviment"
"field","account.tax,domain",0,"Domain","Domini"
"help","account.tax,domain",0,"This field is only used if you develop your own module allowing developpers to create specific taxes in a custom domain.",
"field","account.tax,ref_tax_code_id",0,"Tax Code","Codi de Impost"
"help","account.tax,ref_tax_code_id",0,"Use this code for the VAT declaration.",
"field","account.tax,sequence",0,"Sequence","Seqüència"
"help","account.tax,sequence",0,"The sequence field is used to order the taxes lines from the lowest sequences to the higher ones. The order is important if you have a tax that have several tax childs. In this case, the evaluation order is important.",
"field","account.tax,base_sign",0,"Base Code Sign","Signo codi base"
"help","account.tax,base_sign",0,"Usualy 1 or -1.",
"field","account.tax,child_depend",0,"Tax on Childs","Impost depèn dels seus Fills"
"help","account.tax,child_depend",0,"Indicate if the tax computation is based on the value computed for the computation of child taxes or based on the total amount.",
"field","account.tax,include_base_amount",0,"Include in base amount",
"help","account.tax,include_base_amount",0,"Indicate if the amount of tax must be included in the base amount for the computation of the next taxes",
"field","account.tax,ref_tax_sign",0,"Tax Code Sign","Signo del codi de impost"
"help","account.tax,ref_tax_sign",0,"Usualy 1 or -1.",
